t2m,mu,sigma
269.35,271.83975,2.5614996
269.25,272.3548,2.170206
269.45,271.33838,2.2034822
269.35,272.48032,2.6539536
269.85,272.17093,2.3939757
267.95,270.41983,2.411563
268.15,270.8958,2.165073
269.95,272.14334,2.2460017
270.15,270.87476,2.4669147
268.15,271.4569,2.9376066
268.95,271.7645,2.487841
268.25,270.77805,2.4438388
263.55,269.3724,2.2425034
267.45,270.85666,3.357269
269.05,271.59586,2.4715755
267.05,270.65793,3.2011151
266.35,268.23706,2.4422927
265.85,270.89032,3.0557508
263.65,269.89856,3.215986
260.25,268.49066,3.6766596
267.65,269.75156,2.135852
271.15,272.3915,2.12584
269.75,269.48846,2.5422666
269.15,270.2035,2.769088
268.05,269.62497,2.1946185
269.35,269.05768,2.7845933
270.05,271.3419,1.7863109
263.55,268.928,2.9600506
273.05,270.215,2.502058
268.15,267.9592,3.0662796
268.65,268.76166,3.366028
260.95,263.09787,3.1413648
261.05,263.16843,3.3040674
273.05,278.39096,1.6229879
272.05,275.75165,2.3221614
273.65,278.089,1.4558686
274.05,277.9544,1.5641646
272.15,274.31375,1.8855356
272.85,275.41144,2.0258222
272.25,274.2827,2.2292254
272.15,276.44348,2.7169182
272.05,274.42386,2.1035373
271.45,273.2052,1.9744182
271.45,275.64407,2.053892
271.45,273.84564,2.1778045
271.25,273.91614,2.0607224
271.55,275.2922,2.5118692
270.45,273.0284,1.9317318
271.05,273.98578,2.1183856
270.25,272.80176,2.0492208
273.35,276.11395,2.0254886
272.45,274.5562,2.0459
273.45,277.08798,1.8294575
272.55,274.1567,2.237037
272.35,275.76752,2.072151
271.95,274.24847,2.0207145
271.55,273.6172,2.0262263
271.85,273.70398,1.9143965
271.15,273.31662,2.100901
271.25,273.39554,2.0197623
269.45,272.8741,1.6853049
270.25,273.2137,2.2627735
263.65,268.48862,2.2883067
267.45,271.43002,2.471297
269.15,272.64703,2.1448271
269.05,272.75693,2.1512764
262.85,268.26376,2.7891467
269.15,272.71692,1.9817774
268.85,272.5011,2.538557
268.35,272.16666,1.8098887
262.95,263.10043,3.3838193
262.85,269.04877,2.8961172
259.75,265.74982,4.327467
258.55,265.62967,3.0760255
264.35,270.32413,2.851627
262.85,268.90314,2.9883423
264.75,269.6441,3.7485678
268.85,272.51477,2.0698113
268.05,272.39886,2.5275142
260.75,268.97662,3.451406
261.55,267.89716,2.6157835
250.95,262.74112,3.9125776
258.95,266.63843,3.0380278
261.25,266.79425,2.4472318
260.15,266.08838,2.7381113
266.75,271.96692,2.7714782
262.95,266.5469,2.3672156
265.05,266.80557,3.530393
263.45,267.99283,3.4317038
266.05,271.0831,3.1868315
265.75,270.087,2.6839468
261.75,268.81024,2.8321621
258.55,263.85297,3.518853
260.95,266.19128,3.8403492
264.05,269.8088,2.0995114
249.75,263.68704,3.7669723
260.95,265.49023,3.4379349
263.55,268.39932,2.609634
267.35,271.5156,2.5361056
267.05,271.5871,2.3826513
260.15,263.5395,2.9410632
262.95,264.86047,3.4260583
260.05,263.83875,3.7948558
264.45,268.58325,2.3940437
263.75,269.15533,2.8592253
258.55,265.56873,2.9032757
262.65,268.5638,2.3165195
260.85,266.7316,3.0651171
271.05,274.39948,2.232668
261.15,269.21338,2.337287
262.95,267.8058,3.5757542
273.55,275.14536,2.596907
272.75,275.10995,2.5026777
272.35,274.20505,2.3642864
273.75,275.00488,2.0901582
271.75,273.3969,1.8085501
270.55,272.3718,2.0380762
271.85,273.97607,1.8009394
272.45,273.6744,1.8517541
272.05,273.29858,1.8610556
270.75,272.9912,1.8642902
268.95,272.25757,1.8130928
272.05,273.8263,1.907877
271.15,273.2233,1.7038167
267.35,271.27768,2.3522053
267.25,271.4227,1.917542
269.95,272.83096,1.6034195
269.25,272.30255,2.0151498
271.05,273.7116,2.1558042
270.15,272.90924,1.7440698
266.75,270.97504,2.2318738
264.65,269.2117,2.1908197
269.95,273.32922,2.5012603
268.15,272.38776,1.9143965
270.35,273.20267,2.1472433
262.05,268.59995,3.0140562
265.85,270.4854,3.0019634
263.65,269.3863,2.9227288
263.05,269.93835,3.2727544
264.85,269.7474,2.399164
271.35,272.9141,2.2553904
265.25,269.89236,3.1755745
264.35,269.54623,3.2118852
263.95,268.9549,2.5931141
264.55,266.59064,3.296286
266.95,269.72314,1.8822951
261.45,266.25873,3.4357862
266.35,269.85498,2.7297292
261.55,265.29443,3.0931556
260.35,264.96686,3.2930756
254.65,263.56726,3.1327176
252.45,264.8331,3.313393
279.75,279.95587,1.4793463
274.45,278.09464,2.367534
279.95,279.69727,1.1678947
280.05,279.71704,1.4449599
276.45,276.95526,2.7738469
277.15,278.12827,1.7045109
276.25,277.3661,2.3441038
277.85,278.5694,1.9062833
276.25,277.41757,2.4646978
273.55,275.83182,2.7042398
277.75,278.86395,1.5141933
276.35,276.69165,2.7020025
275.05,276.9239,2.5846376
276.35,277.95654,2.342733
273.85,275.7884,2.4242969
275.05,277.43063,2.3626556
273.95,275.5269,2.6860745
280.05,279.23892,1.6301959
275.65,277.92877,2.4365346
279.85,279.2653,1.5939419
274.85,277.52335,2.8339741
275.25,278.33954,2.5379527
275.05,277.22266,2.5138292
274.75,276.54715,2.706819
274.55,276.46823,2.7776206
273.85,275.94205,2.8000045
274.25,276.09488,2.7276647
273.35,275.00403,2.214594
273.55,275.89584,2.6750474
269.35,271.25455,1.4732585
273.15,274.99344,2.0217283
273.95,275.7672,2.2610037
274.35,276.70203,2.4413128
269.45,271.3896,1.9003737
274.55,276.22867,2.0489218
273.35,275.6329,2.1938987
273.05,274.62808,1.9678582
268.75,266.691,2.3057928
270.55,272.83456,2.3893206
270.45,271.47815,3.11887
267.65,269.92917,1.765506
271.35,274.2492,2.2292323
270.15,272.18567,2.6728883
270.55,274.24915,2.4507284
273.35,275.8126,2.3132908
273.45,275.49686,2.0397398
268.65,272.37997,2.755451
270.95,271.8838,1.703645
269.75,271.21442,2.81922
268.55,271.80685,2.436144
268.85,270.3546,2.1503751
268.55,269.7242,2.224409
272.65,275.17517,1.9907463
268.65,270.9082,2.3255177
270.15,271.37357,2.6659431
270.05,272.88797,2.223156
272.55,274.6576,2.1855743
271.95,273.35175,2.1132343
269.95,272.30966,2.0439115
265.45,269.93524,2.9201882
268.35,269.8201,2.245672
271.45,273.6772,1.9100349
269.55,270.86115,2.8398137
269.25,271.24417,2.1987
269.75,271.4198,1.5765545
272.75,274.27612,2.276783
273.45,275.56494,2.11091
266.55,269.59094,2.3075953
268.65,271.56592,2.3650765
269.45,270.9142,2.6580284
269.05,271.21634,1.5981641
270.05,272.04034,1.8994771
265.75,268.63895,2.4299803
267.75,270.32642,1.5283053
268.55,271.3046,2.25914
277.55,277.81598,2.3397024
268.95,271.89633,1.675903
270.65,271.56903,2.5974436
279.65,279.14404,2.239622
278.85,278.9428,1.9519881
276.95,278.00198,2.2328727
279.65,279.14508,1.8660748
274.65,276.95972,2.33409
273.15,275.4475,2.3359344
275.25,277.4051,2.4239495
274.25,277.21133,2.6068032
274.15,276.1826,2.5716314
273.35,276.1745,2.2613366
273.25,275.01013,1.9266613
274.95,277.40628,2.363957
274.05,276.31177,2.4229035
272.15,274.22852,2.2262244
272.75,274.44083,1.8018485
273.65,275.26904,2.149287
273.35,275.34903,1.9417849
273.65,276.55087,2.6865172
273.85,275.6104,2.3027327
271.55,273.76746,1.770096
271.15,272.59387,1.8244926
273.35,275.72946,2.8057861
273.25,275.005,1.9407786
273.65,275.53058,2.673975
270.15,272.39804,1.8969009
272.35,273.22754,2.2339346
271.95,272.37396,2.0324311
272.45,273.2986,2.3217092
269.85,272.44028,1.7825288
276.05,277.12094,2.6185558
272.85,273.6296,2.3250284
273.45,274.16998,2.2013824
270.15,271.9551,1.6194123
270.15,271.28452,2.4349005
270.85,272.76544,1.8886985
270.35,272.30618,3.0959861
273.25,273.13647,2.6797895
269.85,271.64075,2.7031355
267.55,272.2696,3.0225308
267.35,267.97818,2.2857432
269.05,268.22495,1.8134434
278.25,278.90942,1.75348
277.55,277.42264,2.129812
277.95,278.58633,1.3067956
277.25,279.0431,1.4293736
276.55,276.6462,2.3568134
277.35,276.5854,1.7631005
276.25,276.1817,2.1897814
277.15,277.4067,2.053839
275.15,276.50192,2.3742034
275.15,275.9055,2.3957758
276.55,277.58795,1.6025155
275.75,276.316,2.428036
274.85,275.97827,2.3316865
275.35,276.80878,2.4964247
274.85,275.47482,2.1775305
274.55,276.13937,2.4428005
274.45,275.26105,2.2921162
278.75,278.59048,1.3572892
278.15,277.30975,2.0225496
278.35,278.6447,1.6577237
278.05,277.2789,2.3629253
278.05,277.60895,2.2508013
276.95,276.67676,2.293055
275.55,276.4623,2.3569417
276.25,276.4358,2.3937182
275.25,276.00137,2.4348211
276.25,276.2185,2.3229723
275.05,275.08102,1.913296
275.45,275.88333,2.3012118
273.65,272.4693,1.4830017
273.95,274.42258,1.7507663
274.25,274.32193,2.596941
273.85,275.10965,2.80878
273.15,272.40195,1.6590917
273.55,274.83728,1.9443533
275.35,275.40768,2.109056
274.75,274.53888,1.7104589
266.05,267.77176,2.4706635
272.95,273.2594,1.876497
271.15,272.4303,2.8152704
270.55,270.49744,1.481992
274.45,274.4829,1.7209634
272.45,273.33963,1.6379871
273.55,274.3577,1.803477
273.65,275.39447,2.0796392
273.75,274.85275,1.9958974
271.95,273.52484,1.7166048
268.75,271.3576,1.4550829
270.05,271.4696,2.0522506
272.35,273.0163,1.8868732
269.45,270.47507,1.6990354
269.35,270.2304,2.092732
274.65,274.93884,1.7126622
272.35,272.40207,1.7641528
272.25,272.36182,2.065045
272.65,273.244,1.5295421
273.05,274.542,1.8128637
272.95,273.51862,1.5279462
271.35,272.4557,1.3812537
271.25,271.98886,1.9167087
272.45,271.78262,1.582802
273.75,273.55362,1.4656531
268.05,270.62085,2.3209407
272.45,272.78244,1.6199533
272.85,272.48895,1.586661
273.35,274.644,1.8144171
273.45,274.10672,2.2438395
269.95,270.55402,1.5920894
272.75,273.2123,1.4226091
272.65,272.49146,1.6790098
272.65,272.48773,1.4816368
273.65,273.2542,1.6464252
268.25,269.6831,1.6505982
271.45,271.726,1.5915927
272.45,273.27765,1.391255
275.35,276.5375,2.5859795
272.85,272.64844,1.3983268
273.15,273.39124,2.003912
279.65,278.37555,1.9102906
279.55,277.74942,1.918561
278.95,277.6307,1.9266804
279.65,278.46802,1.5342907
277.65,276.89526,1.8362404
275.15,275.95676,2.176974
277.45,277.1904,2.005953
276.75,277.16025,2.1439443
277.25,276.56677,2.0974827
276.75,276.3432,2.0178602
275.65,274.96793,1.7785589
277.75,277.30923,2.0234587
276.35,276.55542,1.935996
274.15,274.36252,2.0079358
274.75,274.40872,1.637606
276.05,275.41647,1.779034
274.35,275.18747,1.8491482
274.75,276.7308,2.3523726
274.65,275.79596,1.8826026
273.65,273.79382,1.568185
274.05,272.75003,1.5310458
275.05,275.7421,2.5020862
274.65,274.95062,1.885146
274.75,275.63095,2.3699732
273.05,272.82953,1.9403803
273.75,273.3266,1.6943765
272.45,272.36896,1.553154
272.65,272.81064,1.8845046
274.55,273.16028,1.617101
277.75,277.288,1.8930926
273.75,273.7641,2.5610025
274.35,274.35168,2.6395457
273.25,272.79504,1.624982
272.25,272.76114,1.7929089
273.55,273.9492,1.7413216
272.45,272.36035,2.4346063
274.15,275.2368,1.7339089
271.85,273.439,1.8054409
270.85,273.70706,2.2618713
265.65,266.90796,2.292445
260.25,266.82877,2.513556
279.55,279.02747,1.3999852
279.35,278.03748,1.9312136
279.65,278.6841,1.165788
277.75,278.54663,1.3586776
278.75,277.9419,1.7564137
277.85,277.1831,1.447718
278.65,277.71127,1.7236302
278.65,277.80695,1.5897769
278.45,278.1917,1.6398271
277.75,277.9034,1.86399
278.35,277.74292,1.4166567
278.05,278.31726,1.8517802
277.95,277.71655,1.6804479
278.25,277.71155,1.7050539
277.25,277.5663,1.9670337
277.75,277.7857,1.7868457
277.45,277.80923,2.043014
279.35,279.01852,1.3804158
280.35,278.55106,1.6890813
279.15,278.94696,1.528691
279.65,278.52542,1.8307289
279.75,278.45453,1.5821376
278.95,278.37277,1.7775786
278.75,278.40073,1.8772733
278.65,277.84476,1.756091
277.95,277.95517,1.9586297
277.95,277.98376,2.0073922
277.45,277.63162,1.6957831
277.55,277.74744,2.1411405
272.45,273.48004,1.7855539
273.15,276.13907,1.8613883
276.05,277.43527,2.084827
276.35,277.70377,2.228169
272.95,273.68433,1.8077618
276.15,277.40268,2.1600094
276.45,277.55026,1.9966247
275.95,276.86905,1.8714509
268.55,268.7275,2.4410753
273.55,274.04254,2.2095742
272.85,273.46487,3.4245186
267.45,271.7393,2.3018658
274.95,275.00342,2.0412142
273.45,273.61597,2.0942216
274.15,275.20752,1.9474462
276.25,277.53787,1.8761773
274.35,277.05563,1.9055356
273.55,274.0499,2.2802389
270.45,272.04202,1.5041982
269.65,270.71124,3.431084
272.55,273.35077,2.2611256
269.35,271.02734,1.8706007
266.55,271.2445,2.4304512
275.65,276.66678,1.9911187
271.85,273.02374,2.1348014
273.95,273.6865,2.8943996
272.85,273.99365,1.7398198
274.95,276.5952,1.8784233
274.55,274.71375,1.6711408
271.65,273.19513,1.6337746
270.95,271.9116,2.5311394
271.55,272.09793,2.016586
273.25,274.3397,1.6735818
265.95,269.6908,3.4056163
272.95,273.22147,2.2863119
272.65,273.60797,1.8365307
274.95,276.6076,1.7451504
274.25,276.5266,2.162379
268.05,271.5633,2.3386705
272.75,273.6942,2.426093
272.15,272.9363,2.640401
271.95,273.3602,1.7721293
274.15,274.3818,1.8319501
268.95,269.93472,1.98058
271.05,272.4167,2.0035985
272.65,272.77866,2.2519662
277.65,277.96695,1.584361
273.45,273.13846,1.7378118
273.95,273.62973,2.42562
279.35,279.58737,1.7705263
279.15,278.92224,1.7192345
279.55,278.7782,1.8124168
279.45,279.8338,1.49569
279.65,278.47427,1.6000555
279.45,277.84265,2.2115817
280.15,278.74142,1.6130178
279.75,278.6922,1.7748213
279.35,278.77435,1.8523892
278.85,278.30362,2.160087
278.05,276.87546,1.9151874
279.55,279.06207,1.7802184
278.65,278.50934,1.860805
277.05,276.4108,2.266238
276.15,275.72864,1.9536178
277.85,277.67374,1.8161558
277.65,277.12085,1.8811966
278.25,278.66666,1.8892844
277.45,278.22894,1.8424438
275.65,275.72284,1.9718479
273.35,273.7192,1.800434
277.75,277.95206,2.0115767
276.85,276.95154,1.9493552
277.45,277.93488,1.9026568
274.05,274.49268,2.198378
273.95,275.42056,1.5498524
272.85,274.33435,1.5149122
272.55,274.904,1.7434545
272.65,273.88354,1.9748502
278.65,278.8449,1.8861415
278.05,276.61786,2.493912
277.75,276.3012,2.6177032
273.25,273.9841,1.8189726
273.85,273.56155,2.5454879
273.55,274.47757,2.3528147
271.85,273.7505,2.9245462
276.05,274.8944,2.4887624
271.15,272.54935,2.8476589
269.15,271.6332,3.1625159
261.95,267.32697,2.9584193
259.85,265.8217,3.5210028
280.15,278.0061,1.9614719
278.65,276.3262,2.3247023
280.15,278.2961,1.5799398
278.45,278.16714,1.902118
278.85,275.31854,2.5833886
278.25,275.9323,2.0504224
278.85,275.24835,2.55999
278.35,276.2546,2.4215825
278.05,275.72253,2.4029539
278.45,274.5302,2.650669
277.45,276.15146,2.1476767
278.55,274.92905,2.6049256
277.95,274.70963,2.476913
277.95,275.26523,2.595975
278.05,274.49475,2.5348303
277.35,274.62213,2.4276366
278.05,274.17316,2.6837714
279.25,277.88864,1.8072371
279.55,276.15497,2.4991846
279.75,277.669,1.9180621
279.05,275.77057,2.803029
279.65,276.647,2.521962
278.55,275.7173,2.547597
278.65,275.0125,2.649539
278.75,275.21964,2.6220245
278.05,274.86316,2.6377845
278.25,274.64124,2.6593716
277.15,274.869,1.9537684
277.85,274.7915,2.5013034
273.75,272.3107,1.7933325
274.65,273.16385,2.3489969
275.75,273.6331,2.3283114
275.85,274.31967,2.4208627
273.15,271.91855,1.9884926
275.55,274.04343,2.2707076
276.15,274.67358,2.3128755
275.85,274.26202,1.7726874
267.55,266.89984,2.3815293
272.45,272.56082,2.4465518
273.55,272.74142,3.068354
270.55,269.7798,2.4589267
273.35,273.38254,2.187164
271.85,271.80353,2.331058
273.45,272.62164,2.6642425
276.75,274.37317,2.175297
275.45,273.5211,2.2870433
271.75,270.87885,3.3416314
269.75,269.55276,2.1646528
271.95,269.9841,3.2131624
271.55,270.9721,2.8594658
270.65,269.54684,1.9765526
269.75,268.83075,2.296372
274.65,274.38513,2.0167842
273.35,271.2647,2.3653069
273.65,273.13562,2.8136885
271.95,271.78467,2.2232108
274.55,273.5858,2.4087563
273.85,272.13843,2.2753913
270.85,271.3312,1.850551
269.45,269.20547,3.1377563
270.95,270.06076,2.6400158
274.05,272.60342,1.8178346
271.65,269.66055,2.9562364
272.55,270.82175,3.0575676
272.95,271.9764,1.9827896
274.85,274.05945,1.9802297
274.55,273.04132,2.5065427
269.45,268.85126,3.0423534
272.65,271.11786,3.1570826
272.85,270.24313,3.3799148
272.45,272.06094,1.7360364
273.55,272.62766,2.0345867
268.45,268.0416,2.7173998
270.85,271.2495,2.11525
271.75,270.94717,2.8406687
277.45,275.20947,2.4409375
272.95,271.54556,1.9231203
273.25,272.0727,2.9154336
279.35,277.42688,2.4814057
278.85,277.403,2.1996686
278.75,276.14096,2.4415722
279.25,278.06497,1.908365
278.65,275.8516,2.2886925
278.05,274.96902,2.518282
279.05,276.14157,2.3594937
279.45,275.90216,2.3756752
279.05,275.63675,2.4319859
278.35,275.57504,2.1870353
277.55,274.68466,1.9514616
279.15,276.27457,2.3329055
278.45,275.42404,2.3064387
276.05,273.9968,2.0353072
276.05,274.01712,1.84421
277.85,275.27158,1.8704221
277.35,274.9077,2.0650332
278.45,275.3395,2.5808742
278.15,275.2888,2.0715766
275.05,273.42822,1.8727809
273.65,272.2349,1.8056333
277.85,275.05948,2.8031216
276.95,274.71124,1.8559626
277.55,274.83258,2.54889
274.65,272.41757,2.3362498
275.15,272.37732,2.172691
273.25,271.52554,2.1445122
273.05,271.9163,2.4915175
274.65,272.8601,1.8488553
278.85,276.14658,2.3470545
274.85,273.60727,2.812398
276.25,273.44513,2.979969
274.05,272.32584,1.9223382
273.55,272.676,2.601324
273.75,273.35892,2.0523214
273.65,272.8307,2.8534703
276.25,274.51627,1.9324157
272.55,271.9404,2.6121264
270.95,272.57712,2.8711717
268.65,266.49594,2.8225923
267.95,266.26865,2.9177182
279.65,281.17288,1.1398172
279.15,279.59686,1.5474612
279.55,280.96713,0.979308
278.35,280.69003,1.201117
279.35,279.56824,1.754079
278.85,279.17114,1.2160764
278.95,279.15277,1.6112798
278.65,279.36914,1.4056308
277.75,279.07642,1.6738644
279.05,278.27243,1.8573931
278.55,279.78476,1.0028706
278.75,278.91776,1.7258753
277.95,278.7241,1.627446
278.05,278.77118,1.6751767
279.05,278.16702,1.7759838
277.65,278.23395,1.6177876
278.45,277.79575,2.009591
280.25,279.96695,1.208065
278.85,279.95605,1.6999645
279.95,280.87637,1.1269464
279.05,279.51804,1.9163535
279.65,280.3354,1.5609839
279.45,279.34268,1.7765859
279.15,278.9864,1.920008
279.45,279.00858,1.8836116
278.15,278.49966,1.8939314
279.05,278.49277,1.9305713
277.55,278.03583,1.8501846
278.45,278.22897,1.8984975
276.75,274.64587,2.3117766
277.15,276.2959,1.7439995
275.25,277.14557,1.7363377
276.75,277.28613,1.8814293
274.75,274.49133,2.4621274
277.45,277.0433,1.9790554
277.95,277.86328,2.0027657
277.65,276.89056,1.7547715
271.45,268.61395,2.428329
277.35,275.7274,2.583734
278.15,275.6531,3.2168922
274.15,271.80664,2.3164587
277.95,275.9734,2.5503287
277.05,274.4062,2.4872754
275.35,275.55542,2.0402758
277.95,277.84094,1.7254913
277.45,276.9666,1.6487542
276.35,274.16205,2.3391993
271.75,271.74207,1.6933072
275.95,272.32202,3.0449297
276.05,273.45993,2.7270079
271.95,271.406,2.1834507
273.15,271.33276,2.5452425
277.75,277.15726,2.0883846
277.25,273.89374,2.5822635
277.95,275.5433,3.0515845
274.25,274.1389,1.8162135
275.85,276.90997,1.6845825
275.85,275.35007,1.860321
274.45,273.2916,2.118291
275.65,271.3508,2.8787136
275.55,272.5928,2.3989758
274.95,274.97922,1.9912395
274.75,271.12955,3.0992517
276.65,273.458,2.847382
276.85,274.7637,2.3952367
276.85,276.67352,1.7093313
276.15,276.20508,1.7502408
273.05,270.91208,2.7917848
277.45,274.09824,2.8790717
276.25,273.32288,3.0488133
276.15,274.1706,2.3974798
277.25,275.2756,2.5295153
271.45,269.77393,2.257502
274.15,273.2145,2.3023312
277.35,273.80142,2.6600711
278.15,278.83762,1.5601147
274.75,274.34006,2.1961322
277.75,275.00952,2.8779223
280.05,280.82623,1.618396
279.35,280.7675,1.5341413
278.95,279.83142,1.720222
279.65,280.6074,1.4921658
278.65,279.29276,1.8594934
277.55,278.51825,2.084095
278.35,280.15106,1.7248179
278.95,279.62875,1.7994977
278.65,279.3923,1.9127328
277.35,278.81134,2.0327466
277.45,277.6338,1.9139365
279.05,279.79788,1.7868454
277.35,279.0942,1.9222581
276.85,277.2134,2.2023392
276.35,277.12598,1.8299851
277.45,278.3662,1.7965989
276.25,278.04788,1.8437899
278.55,279.0806,1.8196719
277.85,278.6885,1.8175435
276.25,276.28632,1.9114153
274.65,274.79355,1.7822169
277.95,278.84637,2.161866
275.55,277.7241,1.7927681
277.15,278.51743,1.8879523
276.45,275.70944,2.5850632
274.55,275.3523,1.9195421
272.85,274.33206,1.7762986
273.05,275.1348,1.8736409
276.65,275.38553,2.2162364
278.05,279.37033,2.0784564
279.95,277.71548,2.9458828
279.75,277.71103,3.116003
279.05,275.18616,2.3781943
277.85,275.07632,2.9971464
277.95,275.6137,2.7346632
278.05,275.69672,2.9839995
279.35,276.5155,2.9033854
277.25,272.76868,2.8134181
274.15,272.78186,3.2227871
272.55,268.10037,3.492513
273.85,267.67392,3.6560957
274.65,276.1483,1.0775506
273.35,274.87454,1.0473137
275.75,276.11267,1.0600746
275.65,275.54736,1.3021092
273.45,274.86078,0.9720803
273.45,275.1654,1.0310279
273.35,275.16452,1.1372749
273.35,275.4818,1.0437716
273.05,275.02512,0.7600761
273.35,274.06628,1.0018225
275.45,275.37933,1.0500417
273.45,274.96576,1.0218471
273.35,274.55515,1.0222912
273.45,274.81552,0.99158037
273.35,274.2809,1.0285407
274.25,274.67142,0.96085036
273.25,274.43497,1.0926359
276.85,275.4452,1.0232915
274.45,274.6728,1.0364544
276.45,275.99405,1.0844288
273.55,274.81982,1.1450303
273.85,275.2213,0.9313516
273.35,274.6617,1.18161
273.45,274.6522,1.1009338
273.35,274.54135,1.0604919
273.55,274.37735,1.0809548
273.95,274.24268,1.0624399
276.25,273.6265,0.942952
277.35,274.13348,1.0075493
277.15,273.61627,1.1865903
274.85,274.32294,1.1697077
275.45,274.4916,1.0970266
275.75,274.28986,1.0993618
275.85,273.16946,1.1163322
274.65,274.46146,1.1225147
278.05,274.44745,0.92599285
277.25,273.62057,0.8446684
271.45,269.62817,1.4712067
279.05,275.46017,1.6604162
281.25,278.15622,1.8506098
276.25,272.95587,1.3530365
280.05,275.3328,1.505516
276.15,273.88635,1.2572792
274.45,274.6326,1.1763349
273.65,274.72336,1.0616845
275.05,274.5851,1.058002
276.15,274.16592,1.1689014
271.35,269.41605,0.82546365
274.95,275.72858,1.9278533
275.55,274.55902,1.3303688
273.05,269.8718,1.1914245
274.65,272.9247,1.7411914
278.85,274.8416,1.076996
277.65,276.2615,1.9387379
279.95,277.95392,1.7463483
273.35,273.0061,1.0501666
275.15,274.17902,1.013406
275.95,272.673,0.86669195
273.15,271.51776,0.97142285
273.15,273.16986,1.3409784
277.05,273.22357,1.255998
275.35,272.74854,1.0982723
279.55,275.14767,2.1579595
279.55,275.40082,1.3946189
277.75,274.46655,1.3004237
274.05,274.0955,0.9248905
275.05,273.88486,1.0902123
275.45,273.03616,1.5391462
279.05,276.01135,1.7140741
278.55,275.31,1.6769228
277.25,273.64832,1.14834
277.45,274.49588,1.1130571
271.55,269.99673,1.108409
275.85,271.84528,1.4700345
276.05,274.47034,1.5164194
274.65,275.14795,0.8945723
275.75,272.61307,1.2172507
279.65,275.8236,1.5280515
277.55,276.12454,1.1499608
275.25,275.94073,1.2079049
274.45,274.7042,1.1159767
277.15,275.8627,1.1221527
274.05,274.3485,1.0450907
273.45,273.95316,1.1846395
273.65,274.85562,0.9069395
273.45,274.65634,0.9435514
273.95,274.8532,0.9630159
273.35,274.22025,1.159999
273.15,273.1322,0.9745652
273.95,275.01062,1.0268464
273.05,274.4131,0.95333433
273.35,273.89456,1.0488608
272.75,273.01877,0.93416035
273.15,273.77325,0.93282187
273.65,273.84503,0.9599009
273.75,274.58774,1.0289425
274.05,274.14377,0.9115559
273.55,273.108,0.8955557
271.95,271.9716,0.93664825
276.65,274.87997,1.1160127
275.05,273.48706,0.9090208
276.85,274.05695,0.9955511
273.95,274.31488,1.278747
273.65,272.2491,1.0085456
272.85,270.70053,0.8905813
272.65,271.90372,0.9697362
273.55,273.10538,1.2127961
275.05,274.50113,1.1562973
276.25,275.8201,1.6670016
277.65,277.09924,1.6956024
277.25,275.14795,1.2845938
279.95,277.14185,1.7489944
277.05,277.74277,1.6349136
