t2m,mu,sigma
273.35,271.5812,1.2791833
272.95,272.0307,0.88862664
264.85,266.1929,0.9371441
274.25,270.1458,1.8720206
271.65,272.61884,1.0811472
269.75,269.76712,0.71283937
273.65,271.88416,1.5080382
272.75,271.11343,1.2550241
274.55,273.6775,1.3101404
272.35,274.03217,1.0551739
274.85,274.7604,0.6798213
272.15,271.59903,1.5041738
270.35,269.42218,0.5266954
270.55,270.70618,0.73148113
272.65,271.4003,1.5697465
269.85,269.0032,0.99003255
268.75,268.90247,0.56621814
273.55,271.6922,1.3905071
272.55,272.71375,0.85955274
272.45,272.06766,1.3083454
273.35,272.6263,0.9037863
273.45,273.54788,1.0267953
273.05,271.83243,0.8767643
271.65,270.13065,0.87452626
271.95,271.3474,1.1633234
271.85,269.90637,0.9171323
272.15,270.91058,0.94226956
270.05,270.9304,0.78365564
272.85,271.3731,1.1410228
271.05,267.92664,1.7653068
273.45,273.74966,0.7553308
274.55,274.63635,0.7286093
270.35,269.65314,0.5029887
272.35,272.6528,0.8870252
271.25,271.74213,1.1995331
271.15,269.2446,1.5023854
271.45,268.7448,1.2727631
268.65,268.35843,0.8094539
270.55,269.24945,1.0701504
272.95,271.0659,1.1472093
276.35,276.55746,0.6285662
271.15,269.71146,1.2555178
272.65,269.98663,1.7367458
275.85,275.04605,0.8970382
276.15,275.92532,1.1291611
274.05,273.56818,1.3156499
277.05,276.62183,0.67660147
274.05,273.86404,0.95813453
272.75,271.51688,1.4895202
274.35,273.7948,1.3435874
276.95,274.90213,1.1780214
274.15,272.90915,1.4879048
272.35,272.88998,1.0227797
271.85,271.68027,1.2456464
275.65,274.32034,1.1623473
274.35,273.25958,1.1288109
271.05,270.0985,1.5655221
271.75,271.02866,1.1257792
273.45,272.665,0.9218695
271.35,271.6897,1.4113046
273.95,272.0381,1.5470876
274.35,272.73895,1.2533256
271.95,269.7701,1.4435539
271.65,269.71802,1.1586143
272.95,271.4803,1.8003316
273.15,271.6326,1.1009516
273.45,271.96414,1.5191975
272.15,267.38846,1.9710438
272.25,270.47665,0.87424743
271.15,269.04227,1.0273614
271.35,269.67108,1.6757649
272.05,269.45084,1.3114771
272.05,272.56018,1.3131449
272.35,267.29086,1.9821849
272.15,269.52307,1.8972815
271.45,268.56436,1.5919981
270.15,271.62967,1.5472119
272.65,271.77054,1.1224778
271.85,271.97864,1.0481507
272.55,271.74136,1.5298054
272.35,272.1797,0.84237355
272.15,272.75674,0.85453296
266.95,267.69278,0.9373917
267.25,267.5925,1.240963
281.05,281.3577,0.39748704
280.55,279.81058,0.5655379
281.35,281.05887,0.37259337
281.05,281.16156,0.49067897
280.25,279.47903,0.4393281
279.55,279.29688,0.5871985
279.75,279.86646,0.51104856
280.95,280.45493,0.6182126
279.75,279.55264,0.5880436
279.15,278.76443,0.47891417
280.85,281.18738,0.46208566
280.05,279.91672,0.52317154
280.15,280.18204,0.507289
280.85,280.28964,0.6422019
278.65,278.58176,0.5386674
280.65,279.29764,0.50779665
279.05,279.07434,0.5795294
279.45,278.86398,0.5802633
278.75,277.79773,0.43096396
280.45,279.77563,0.4700849
279.05,278.88208,0.43951875
280.15,279.17764,0.63862866
279.85,278.58862,0.5416349
278.65,278.34326,0.43615353
279.65,278.72653,0.4594388
277.65,278.47543,0.4868417
278.55,278.58112,0.4038267
275.25,276.11533,0.49417585
276.65,277.80176,0.48937535
271.35,271.4626,0.5693855
276.95,277.65497,0.60996485
280.65,279.28757,0.66930467
280.55,279.44833,0.7494506
271.95,271.84827,0.7037792
279.35,279.3134,0.6072445
276.25,276.64377,0.5901208
275.55,276.63452,0.533976
266.25,267.26987,1.72634
274.85,274.17096,0.8021616
271.05,271.33047,1.6869528
269.35,269.2147,0.825873
275.55,274.8293,0.765088
274.15,274.73022,0.7311135
275.85,276.26602,0.6253334
277.85,278.95,0.6033499
277.75,278.75586,0.6180627
274.15,274.15817,0.84208345
271.45,271.2596,0.58192796
272.25,271.58807,1.317717
273.25,273.5422,0.6982345
270.15,270.70114,0.6855311
269.65,268.86072,1.1007936
276.05,275.87878,0.5448652
270.45,272.021,1.3027784
271.25,272.3943,1.313531
274.45,274.9066,0.5710946
276.05,276.63165,0.56207955
273.95,274.31213,0.58919495
272.95,272.44342,0.53661835
272.95,272.48276,0.7575506
271.45,271.46472,0.6965124
273.65,273.20734,0.56982845
270.75,268.48068,2.6620078
272.75,272.33704,0.7676709
271.95,271.75394,0.62291664
276.45,277.17358,0.56245315
279.05,278.94232,0.54824865
270.05,269.55408,0.78438735
273.65,273.29297,0.93400466
272.55,272.16974,1.0922141
271.15,271.8483,0.65505713
272.35,273.3018,0.7117279
268.95,269.52707,0.68969744
270.85,270.53656,0.8452745
273.35,272.8922,0.8003991
280.65,280.3345,0.6336953
271.35,271.96667,0.58678424
273.35,273.67386,0.84250045
278.95,278.4451,0.46378562
278.65,279.13712,0.44949263
277.75,277.33997,0.47894156
279.25,278.10492,0.4745056
277.65,276.80417,0.40513048
275.35,276.2887,0.521304
277.45,277.1307,0.4516011
278.95,278.27408,0.38575286
277.35,276.8164,0.48174253
275.85,275.9647,0.4078165
275.15,275.2268,0.39732254
277.65,278.07288,0.39750415
275.85,276.34116,0.4196915
274.45,274.32266,0.52885365
273.85,274.64673,0.47188076
275.65,275.54022,0.4217856
275.15,275.17435,0.45608073
276.45,277.7287,0.49506238
276.15,276.5242,0.3895439
274.25,274.18845,0.4900052
271.55,271.7996,0.62607765
275.95,276.62704,0.53581417
275.05,274.93622,0.48873073
276.05,276.97662,0.5253027
272.35,272.59918,0.6408551
273.05,273.1803,0.54588974
272.05,271.52847,0.54508674
271.95,272.69836,0.47003266
271.85,272.504,0.71362907
277.35,276.3829,0.64431506
275.05,274.5509,0.904184
272.65,272.6452,0.75410604
271.05,270.89603,0.72875464
271.55,273.03418,1.1046138
271.15,270.6792,1.5356518
269.25,270.82098,1.8041216
270.85,268.34982,2.2367735
271.95,270.87686,2.0620499
271.75,269.1421,2.1930046
270.65,266.56137,1.8497926
270.95,263.5048,2.0260794
276.55,278.01764,0.8462916
276.45,275.6187,1.0573618
279.05,278.53397,0.7014576
279.05,278.30414,0.8960968
275.85,274.4159,1.0531315
277.45,275.88965,0.9042808
276.95,275.44812,1.0570241
275.05,275.28906,0.9649955
275.45,273.88715,1.059127
273.25,273.02713,1.1823747
277.55,276.74353,1.0770526
274.95,272.78152,1.2362242
274.85,272.3102,1.0824087
275.25,273.1675,1.1282209
274.25,272.079,1.0601135
274.15,272.39505,0.9819603
270.95,271.398,1.4117416
278.15,277.63666,0.6380691
274.25,275.91214,0.80222285
279.35,278.725,0.6771427
276.25,275.1739,1.1631749
275.75,275.40442,0.9514145
275.75,273.9167,1.0663956
274.45,273.99506,0.98164755
275.25,273.40475,1.1057172
275.55,273.36893,0.9870149
275.55,273.91412,0.899438
274.55,273.66705,0.742408
273.45,273.3194,0.9202764
273.35,272.66473,0.66848654
272.85,271.86154,0.7300885
273.65,271.64853,1.0054616
271.85,270.43698,1.032927
273.15,271.96103,0.6538368
273.75,272.2537,0.89166886
274.35,273.96042,0.8242869
273.45,273.40964,0.6364711
266.35,265.8258,0.84340125
273.25,274.20645,0.84242296
273.55,274.15176,1.0992528
270.85,270.63446,0.5510946
275.45,274.4421,0.74319947
273.65,272.45468,0.64860016
272.45,271.78638,0.8507604
274.45,272.31995,1.0281888
272.75,271.19406,0.913578
272.55,271.6889,0.72515905
268.55,267.82877,0.5215281
271.35,271.0841,0.69488657
273.05,272.3113,0.73883736
269.35,268.9386,0.5668876
269.55,268.80457,0.50316393
273.25,273.73157,0.729214
273.25,273.5156,0.7739719
274.35,274.76373,0.7245364
271.35,270.45352,0.67223155
272.75,271.7561,0.86701494
272.75,271.71436,0.68405193
271.85,270.5529,0.59223044
270.95,270.69156,0.6826132
271.95,271.6413,0.6462074
274.05,271.79132,0.58777213
270.35,270.1075,0.94307774
273.65,273.27637,0.6766152
272.35,272.50507,0.7981188
273.75,271.83575,0.7647573
272.45,271.27676,0.8890576
270.75,270.50928,0.45335296
274.25,273.69824,0.54852754
273.85,272.91388,0.6123574
273.95,272.40152,0.6626179
273.85,273.7525,0.6131761
266.05,267.72043,0.5606818
271.85,270.97165,0.63882035
274.35,272.74203,0.7640111
273.25,272.6291,1.0196506
272.25,271.6573,0.56682044
273.95,274.88776,0.9958147
277.95,278.2952,0.66697514
277.75,279.29166,0.66029143
275.25,276.52042,0.7366265
278.55,278.32227,0.5790313
275.05,275.2027,0.70154595
274.25,274.13345,0.8507101
275.05,275.24142,0.91378367
276.35,276.0491,0.84250474
275.65,274.8712,0.89781046
274.15,275.05966,0.69959813
273.95,273.65375,0.7271067
278.15,275.88757,0.72534585
275.15,274.7677,0.6866758
273.75,273.23602,0.81176656
273.45,273.33582,0.69782066
274.45,273.87967,0.6273733
273.95,273.12292,0.8113376
273.65,274.1123,0.97252965
275.05,274.09894,0.7216587
273.95,273.01187,0.6678736
272.65,271.4436,0.6804388
273.65,273.9216,1.0202589
274.65,273.08557,0.607539
273.25,273.24274,0.8679618
273.65,272.28046,0.9729691
273.35,271.86484,0.67062277
272.25,270.67972,0.6896806
272.35,271.4518,0.87288046
272.85,272.64273,0.65728176
274.65,275.51843,0.7490582
274.35,274.0615,1.1485423
273.55,273.2326,1.1598043
273.55,272.91193,0.9898618
275.75,275.09808,0.7413738
274.75,274.01233,1.0278887
274.15,273.6497,0.77224815
276.25,274.74866,0.8956098
274.25,273.8675,0.9307342
273.35,272.83246,1.0596461
265.85,266.65067,1.1624095
265.55,266.69144,1.1862048
270.95,269.7663,1.588113
269.65,268.61395,1.4984082
272.25,270.69864,1.3849736
271.85,269.8862,1.5501697
268.05,266.698,1.6582408
269.05,268.2179,1.5873239
269.05,266.70862,1.4300077
269.55,269.06744,1.8127186
270.15,267.1767,1.4474515
266.75,265.99194,1.7382927
270.05,269.2964,1.4578294
266.85,265.9872,1.6870804
268.45,266.6772,1.571692
268.25,268.05585,1.709831
266.25,266.21506,1.7888162
267.95,267.3201,1.724828
265.65,266.2573,1.8082314
273.55,272.4011,0.8310901
271.25,269.38666,1.4119427
271.35,269.22427,1.3245064
267.95,267.51813,1.6962268
270.75,268.84927,1.5773008
269.45,267.81064,1.6891983
266.95,267.02414,1.5893762
268.15,266.5231,1.6638628
266.45,266.77673,1.6636539
266.45,266.11673,1.5763329
268.85,266.87103,1.2150773
266.45,266.2296,1.5234773
266.75,266.07272,0.7805796
265.35,266.6547,1.20649
264.95,266.05447,1.5512619
265.45,265.57812,1.6258783
265.35,263.43314,1.5011001
267.05,266.81815,1.5714874
266.65,266.1722,1.448563
268.65,268.75955,1.0728908
259.55,260.14648,1.9924623
267.15,267.4615,1.2446125
262.75,266.25546,3.0322602
264.35,262.55054,1.7116497
268.05,267.56985,0.99301875
266.45,266.41794,0.95582056
263.15,264.96573,1.5507306
266.85,267.42365,1.5735388
264.45,265.828,1.2850173
266.25,264.7806,1.8564595
262.35,260.79373,2.0841773
265.95,265.0661,2.279352
264.65,264.4079,1.4125191
262.85,262.7793,0.8820737
262.85,262.03995,1.3093319
266.35,266.2851,1.3920728
267.85,267.43307,1.2856351
264.75,265.76605,2.276265
261.85,263.23212,1.3355061
266.15,266.0634,1.9462157
265.35,264.61667,1.870053
264.75,263.5221,1.1252524
264.05,262.7466,2.0035875
264.25,264.2564,1.3435613
264.95,264.4136,1.052584
265.55,264.3922,1.4548849
265.15,264.6932,2.1571121
266.85,266.20123,1.1713239
266.65,266.38458,1.0226474
264.95,264.35223,1.3329842
262.45,261.8958,2.4314313
267.95,266.31738,1.8616648
268.45,265.41382,2.6602309
266.55,265.30533,0.9684386
267.25,264.903,1.4715738
260.95,260.54608,1.9631473
265.55,265.0652,0.83182
265.95,265.85715,1.6712081
266.95,267.8175,1.729546
265.05,264.76395,0.89091516
266.75,267.17462,1.700141
272.45,270.33707,1.0217838
271.65,269.30487,1.3231728
271.45,270.36475,1.0605843
273.25,272.23056,0.76148504
270.85,270.08514,1.0547891
270.45,268.46246,1.3861337
270.35,269.1831,1.3371102
269.65,268.7478,1.4629375
269.35,267.71146,1.2923791
269.25,268.6735,1.1365926
269.45,267.36795,1.0522168
269.35,267.91516,1.3132346
269.85,268.3279,1.1851398
267.95,265.73334,1.3769616
268.15,267.1482,1.0734268
269.95,268.1641,1.0132627
270.15,266.57684,1.2970752
268.15,267.10208,1.4057962
268.95,267.7257,1.1531187
268.25,265.79007,1.224125
263.55,264.64868,1.257398
267.45,266.4292,1.6361353
269.05,266.80014,1.0373986
267.05,265.87646,1.5368772
266.35,265.17358,1.3107923
265.85,264.3836,2.0682735
263.65,262.673,2.2189713
260.25,261.612,2.6452613
267.65,266.31763,1.0918949
271.15,270.58334,1.1424903
269.75,266.15384,1.7050371
269.15,268.582,1.5035864
268.05,266.0573,1.1852578
269.35,266.3257,2.1552734
270.05,269.5279,1.0649024
263.55,265.8346,1.8767128
273.05,272.2699,1.3271064
268.15,268.2302,1.4851905
268.65,267.49808,1.069289
260.95,260.5533,1.1169057
261.05,260.5242,1.4652274
273.05,274.07028,1.127679
272.05,271.96347,0.67510605
273.65,273.89914,0.98298985
274.05,273.9898,0.986542
272.15,271.586,0.76921684
272.85,271.27295,0.83750844
272.25,270.62756,0.8104634
272.15,271.17273,0.78960943
272.05,271.1653,0.81979465
271.45,270.56323,0.84165597
271.45,271.2997,0.7950774
271.45,270.95166,0.8654927
271.25,270.30756,0.90555984
271.55,270.3808,0.8695555
270.45,270.36792,0.9487411
271.05,270.20645,0.90093225
270.25,270.2966,0.9768083
273.35,273.11215,0.8101313
272.45,272.26196,0.74023646
273.45,273.3863,0.87998176
272.55,271.85397,0.7126892
272.35,272.4005,0.6856082
271.95,271.52618,0.6980173
271.55,271.1627,0.8600895
271.85,270.9359,0.8236064
271.15,270.40945,1.18555
271.25,270.22678,1.0046519
269.45,269.5999,1.0568678
270.25,270.27536,0.9736638
263.65,264.674,1.2183173
267.45,267.45142,1.2523587
269.15,268.99316,1.1819249
269.05,268.6294,1.1428903
262.85,264.79364,1.9590502
269.15,268.85315,1.1898168
268.85,269.64264,1.2734607
268.35,269.3668,0.84688526
262.95,260.97235,3.3137155
262.85,264.62592,1.6987903
259.75,263.4162,2.7182255
258.55,258.87292,2.8575726
264.35,265.62656,1.3847824
262.85,264.70944,1.3259524
264.75,266.241,1.4494555
268.85,270.03287,0.96069384
268.05,268.43143,1.3271015
260.75,263.13272,2.3991425
261.55,261.99957,1.5875905
250.95,255.7646,3.1014438
258.95,262.59174,1.8159245
261.25,263.37933,1.3923479
260.15,261.74274,2.5252507
266.75,268.5291,1.4029291
262.95,264.466,1.5668252
265.05,264.317,2.480661
263.45,264.46414,1.6247048
266.05,267.56348,1.6007929
265.75,266.29022,1.3538873
261.75,262.96027,1.491675
258.55,260.35568,3.048025
260.95,263.35547,1.8075178
264.05,266.51025,1.2442085
249.75,255.34099,3.495173
260.95,263.22583,3.0689986
263.55,264.37796,1.6668526
267.35,268.1651,1.109807
267.05,266.76755,1.4595343
260.15,257.4983,2.8804855
262.95,261.2182,2.7956872
260.05,259.8732,3.3797193
264.45,264.62708,1.4853969
263.75,265.14313,1.7600887
258.55,259.50806,2.691814
262.65,263.87292,1.4955636
260.85,263.6651,1.542505
271.05,270.50375,0.854831
261.15,263.73346,1.5274645
262.95,264.44772,1.8199272
273.55,272.47,0.823051
272.75,272.02835,0.9255773
272.35,272.141,0.83326656
273.75,272.88992,0.78568536
271.75,271.85657,0.7595413
270.55,270.80826,1.0056952
271.85,271.84848,0.8053631
272.45,272.34125,0.75327396
272.05,271.50113,0.8838515
270.75,270.94623,0.7497125
268.95,269.58652,0.87418926
272.05,271.77618,0.8364081
271.15,271.2136,0.8150227
267.35,267.5456,1.3054757
267.25,268.28506,1.015315
269.95,270.17188,0.8906728
269.25,269.38754,0.9120171
271.05,270.87714,1.0917426
270.15,270.13477,1.0283195
266.75,267.38007,1.1464597
264.65,265.6155,1.3528138
269.95,269.27362,1.3574992
268.15,269.079,1.0005497
270.35,269.78006,1.1809219
262.05,264.2443,1.6420225
265.85,266.09875,1.9199629
263.65,264.318,2.0732024
263.05,263.206,2.5302565
264.85,266.22174,1.5432795
271.35,271.67178,0.76302963
265.25,265.80734,2.0051482
264.35,265.85434,1.9371583
263.95,264.43817,1.7168996
264.55,263.60464,2.1745849
266.95,267.03406,1.2997125
261.45,264.87286,2.4495444
266.35,266.26157,2.171098
261.55,262.28488,2.3413544
260.35,262.2824,2.7920313
254.65,256.04907,2.1235106
252.45,257.96188,2.3897305
279.75,279.87183,0.8773107
274.45,278.4365,1.5216717
279.95,280.0618,0.66230965
280.05,280.026,0.8939364
276.45,278.18762,1.5711653
277.15,277.35574,1.1613941
276.25,277.5459,1.267741
277.85,278.65726,1.1343037
276.25,276.64127,1.3359165
273.55,276.72778,1.4848502
277.75,279.61798,0.5207903
276.35,276.7917,1.1942618
275.05,277.14667,0.9723454
276.35,277.97427,1.5827484
273.85,275.7911,0.8454684
275.05,277.30484,1.0111394
273.95,275.6275,1.0373822
280.05,279.0312,0.8383502
275.65,279.35904,1.0553902
279.85,279.7206,0.8788005
274.85,278.53116,1.5439095
275.25,278.1967,1.638044
275.05,277.98428,1.8497683
274.75,276.97366,1.276432
274.55,277.00272,1.5429155
273.85,276.30002,1.1710603
274.25,276.51645,1.2719957
273.35,274.45978,0.816715
273.55,275.31274,0.946303
269.35,269.59656,0.5955402
273.15,273.49173,0.5948139
273.95,275.95282,1.1026133
274.35,275.2023,1.4027991
269.45,269.28085,0.7449388
274.55,275.3479,0.8559804
273.35,274.4682,0.7590877
273.05,274.30777,0.6966572
268.75,267.5055,1.2767574
270.55,270.89236,0.9268902
270.45,271.73376,1.1379296
267.65,267.7965,0.72537833
271.35,272.59494,0.8348342
270.15,271.07147,0.92276305
270.55,272.51544,0.674451
273.35,275.69443,0.770876
273.45,274.32794,0.6347321
268.65,270.21158,0.95159805
270.95,270.845,0.65451455
269.75,270.01767,0.65655816
268.55,269.44754,0.8565539
268.85,268.9897,0.9619162
268.55,269.11868,0.76011467
272.65,274.15414,0.68644273
268.65,271.5536,0.823965
270.15,271.78458,0.9726212
270.05,271.06006,0.75394595
272.55,273.28555,0.78236717
271.95,272.73663,0.7069989
269.95,271.11768,0.63450325
265.45,267.71115,1.1316855
268.35,268.18024,0.6827538
271.45,272.9339,0.7380143
269.55,269.53714,1.0385578
269.25,269.02017,0.68884724
269.75,269.45547,0.6265451
272.75,273.32852,0.73367095
273.45,274.68988,0.9887562
266.55,267.07388,0.67450655
268.65,270.41016,0.7455123
269.45,269.5042,0.8413794
269.05,269.2304,0.6074525
270.05,270.23068,0.6657674
265.75,266.65176,1.0365332
267.75,268.28513,0.6877763
268.55,269.33594,0.78920275
277.55,277.13184,0.96356237
268.95,269.86917,0.73863095
270.65,270.97647,0.8808299
279.65,280.85806,0.79661256
278.85,280.83945,0.80119354
276.95,280.30478,0.8862309
279.65,279.23773,0.7149129
274.65,278.76315,0.9312057
273.15,277.0751,1.178292
275.25,279.28464,1.1336493
274.25,278.68466,1.1762635
274.15,277.44183,1.0527592
273.35,277.27832,0.822073
273.25,275.77313,0.7821374
274.95,278.63135,1.3041407
274.05,276.87604,0.92384624
272.15,273.66852,0.920712
272.75,274.3629,0.80685663
273.65,276.28232,0.85643953
273.35,275.51706,0.88919526
273.65,276.62234,1.2174447
273.85,276.5397,0.9725653
271.55,273.10876,0.7526007
271.15,271.4384,0.84148645
273.35,275.31152,0.9622519
273.25,274.3562,0.7881205
273.65,275.61258,1.1635519
270.15,270.6149,0.6803238
272.35,272.79904,0.7770163
271.95,271.43765,0.90614814
272.45,272.65894,0.8533916
269.85,271.18326,0.76147604
276.05,279.47067,0.7826639
272.85,273.2696,0.9620612
273.45,273.55804,0.62968874
270.15,270.8808,0.6208037
270.15,271.1269,0.9985266
270.85,271.7642,0.8725252
270.35,271.94702,1.2415153
273.25,272.98373,1.4799526
269.85,272.10138,1.0206565
267.55,271.5418,1.2057812
267.35,267.62332,1.4549631
269.05,266.7714,1.8948298
278.25,276.88574,1.5814147
277.55,273.8145,1.6900659
277.95,277.50662,1.0849328
277.25,277.31543,1.3072726
276.55,273.386,1.5296243
277.35,274.64008,1.6712928
276.25,274.48215,1.8796532
277.15,274.5826,1.9827976
275.15,273.3168,1.7514721
275.15,273.4134,1.614834
276.55,275.92233,1.635014
275.75,273.8547,1.5897686
274.85,273.61288,1.4771115
275.35,273.85455,1.6656125
274.85,273.02094,1.267571
274.55,272.6498,1.6065035
274.45,272.95154,1.2950773
278.75,276.37552,1.1550114
278.15,273.73056,1.4263455
278.35,276.61407,1.2999176
278.05,273.1455,1.6695803
278.05,273.87045,1.5258542
276.95,273.08878,1.4743714
275.55,273.4078,1.3337631
276.25,273.07812,1.4807274
275.25,273.41974,1.5167426
276.25,273.38675,1.6821223
275.05,273.24295,1.1229504
275.45,272.96634,1.0367055
273.65,273.24478,0.92190826
273.95,272.0862,0.7728459
274.25,271.92322,1.4518319
273.85,271.93518,1.3003875
273.15,272.045,1.2782171
273.55,271.3886,1.3318242
275.35,273.0307,0.9947414
274.75,273.27893,0.8789571
266.05,266.3831,1.619726
272.95,272.3664,1.4421574
271.15,272.55753,1.4633625
270.55,269.42883,1.0020301
274.45,273.2115,1.3110842
272.45,272.52182,1.1590396
273.55,271.47653,0.8793866
273.65,272.15515,1.2157913
273.75,272.47723,0.7064551
271.95,271.39706,1.0706234
268.75,270.4073,1.2921898
270.05,269.7972,2.0235457
272.35,271.6256,1.1449654
269.45,270.45132,1.2381082
269.35,268.25955,0.96108246
274.65,273.70642,0.9495691
272.35,271.69357,1.327005
272.25,272.52655,1.4398744
272.65,270.79056,0.87886953
273.05,271.66418,1.3127102
272.95,272.27426,1.1503392
271.35,271.601,1.0616672
271.25,270.70468,1.233025
272.45,271.5334,0.9626132
273.75,272.0727,1.0448577
268.05,267.82755,2.4098363
272.45,271.5653,0.9241606
272.85,272.2312,0.93017817
273.35,271.66852,0.99619746
273.45,271.9376,1.1192708
269.95,269.95663,0.9674667
272.75,272.7507,1.0965348
272.65,271.60516,1.4566782
272.65,272.05957,1.030822
273.65,272.7654,1.0619503
268.25,270.12454,1.1607805
271.45,271.8366,0.9599956
272.45,272.1613,1.0774758
275.35,273.01697,1.3605348
272.85,271.80905,0.949538
273.15,272.40244,1.3355744
279.65,277.77795,1.4676808
279.55,276.958,1.4822221
278.95,276.41275,1.3770356
279.65,276.57486,1.1756258
277.65,274.1691,1.2719574
275.15,274.23303,1.481665
277.45,273.81122,1.3978238
276.75,273.72256,1.352023
277.25,273.2922,1.1335586
276.75,274.05444,1.1026162
275.65,273.16708,1.0436947
277.75,273.93628,1.3382322
276.35,273.59912,1.1731715
274.15,272.69846,0.900298
274.75,272.9034,0.89090866
276.05,273.68988,0.9490401
274.35,273.03555,1.0968816
274.75,273.52277,1.2674861
274.65,273.6854,1.0741131
273.65,272.69568,0.78953874
274.05,272.0144,0.9378137
275.05,272.62296,1.154726
274.65,273.23245,0.9051681
274.75,273.4706,1.5445862
273.05,271.78943,0.99891424
273.75,273.50894,1.0639532
272.45,272.05573,1.2002473
272.65,271.42065,1.4813627
