t2m,mu,sigma
275.75,276.81107,1.1173937
275.75,275.77487,1.2096958
274.45,275.3375,1.2433873
275.25,275.1787,1.2313699
275.55,275.24673,1.2161804
275.55,275.50714,1.284771
274.55,274.9911,0.9349396
273.45,275.08273,1.2798556
273.35,273.63556,0.94777226
272.85,273.42136,0.9027777
273.65,273.21533,1.5585687
271.85,272.80472,1.3379753
273.15,272.72357,0.8756919
273.75,273.7458,1.3970449
274.35,274.8634,1.0762731
273.45,274.70828,0.9621449
266.35,265.67712,0.7705572
273.25,274.9025,1.0565367
273.55,273.40372,1.3789119
270.85,270.9563,0.7810249
275.45,275.5329,0.8330014
273.65,274.3598,0.8854869
272.45,273.24634,0.9875895
274.45,274.38983,1.3471336
272.75,273.02917,1.0898579
272.55,273.31964,1.0740802
268.55,269.3692,0.86895955
271.35,271.88596,0.8021528
273.05,273.73373,0.97610974
269.35,269.3402,0.7937862
269.55,269.81445,0.723116
273.25,274.80933,1.0209144
273.25,274.5656,0.75154793
274.35,274.65637,1.1373152
271.35,272.08493,0.7373324
272.75,273.4089,1.2094429
272.75,272.12924,1.0077881
271.85,271.7847,0.7967488
270.95,272.58374,0.7023382
271.95,272.44876,0.74200785
274.05,273.17184,0.781241
270.35,270.45557,1.1575795
273.65,273.65598,0.7449873
272.35,273.64816,1.0260863
273.75,273.6187,1.0192573
272.45,272.75406,1.1565204
270.75,270.57773,0.917087
274.25,274.25305,0.64049816
273.85,274.0266,0.6390986
273.95,273.5454,0.95626557
273.85,274.53244,0.88820475
266.05,268.51593,0.77025384
271.85,272.07925,0.8494875
274.35,274.51074,0.7201766
273.25,274.72598,1.4402575
272.25,272.8956,0.8194393
273.95,275.03146,1.0694249
277.95,279.32492,1.0479332
277.75,279.5713,0.889822
275.25,277.6627,0.9345811
278.55,279.36755,0.7707689
275.05,276.36484,0.9651154
274.25,275.32712,1.0345299
275.05,276.7346,1.1216354
276.35,276.9878,1.1341519
275.65,275.81665,1.0850997
274.15,275.98694,0.9053099
273.95,274.47528,0.83678675
278.15,276.98587,1.0818254
275.15,275.59787,0.9713366
273.75,274.43103,1.0981401
273.45,274.2466,0.906566
274.45,275.12683,0.8870276
273.95,274.2555,1.0533615
273.65,275.57022,1.1891613
275.05,275.35895,0.8826769
273.95,273.30878,0.8791396
272.65,272.2698,0.74635565
273.65,275.4484,1.306069
274.65,274.45413,0.8933616
273.25,274.65576,1.2830758
273.65,273.20706,1.344218
273.35,271.903,0.8691157
272.25,270.23865,0.8477234
272.35,270.74237,0.9575889
272.85,274.21783,0.90981513
274.65,276.06076,1.0811306
274.35,274.73633,1.5060939
273.55,274.72565,1.6720467
273.55,274.34442,0.9357395
275.75,275.91257,0.949839
274.75,275.3751,1.1891619
274.15,274.6041,0.7989978
276.25,274.66733,1.2738291
274.25,273.98975,0.84957737
273.35,273.1522,1.4565073
265.85,266.9658,0.9728143
265.55,267.21085,1.3881576
270.95,272.00778,2.4980931
269.65,271.3532,2.3153014
272.25,272.95905,2.4750385
271.85,272.11588,2.9208581
268.05,270.04074,2.6370146
269.05,270.50735,2.458602
269.05,269.40076,2.6662135
269.55,270.52,2.4381697
270.15,270.2205,2.1250567
266.75,268.86853,2.4147577
270.05,269.99927,2.2426214
266.85,268.9023,2.9102845
268.45,269.10312,2.4651895
268.25,269.45657,2.393035
266.25,268.57324,2.5421684
267.95,268.72867,2.397791
265.65,268.38602,2.487121
273.55,273.98764,1.6653056
271.25,270.84543,2.061555
271.35,272.40274,2.4990585
267.95,270.3169,2.4795113
270.75,271.44528,2.2446506
269.45,270.4234,2.3949208
266.95,269.43198,2.4748983
268.15,269.616,2.5080242
266.45,269.39282,2.6198351
266.45,268.9607,2.5959518
268.85,269.3047,1.9143369
266.45,269.1621,2.2261734
266.75,267.61832,1.4750835
265.35,267.14377,1.5992932
264.95,268.0672,2.3211744
265.45,268.2402,2.4200606
265.35,266.10904,1.6536181
267.05,267.77704,2.0001285
266.65,269.4688,2.180294
268.65,269.67636,1.6111454
259.55,261.01614,2.163726
267.15,268.54825,1.7681872
262.75,267.0977,2.7101915
264.35,263.44812,1.8169007
268.05,268.57663,1.3028215
266.45,267.43353,1.7497171
263.15,266.37506,2.2160394
266.85,267.9183,2.3619576
264.45,267.23273,2.1703806
266.25,265.53476,2.332732
262.35,263.47476,2.0086222
265.95,264.5277,1.7369293
264.65,265.71893,1.975515
262.85,264.4602,1.5680008
262.85,263.15036,1.542376
266.35,268.5806,2.1983776
267.85,267.89734,1.6229616
264.75,267.8943,2.4925282
261.85,264.71408,1.9487252
266.15,266.92325,2.4752505
265.35,265.95807,2.5320694
264.75,265.11008,1.7871518
264.05,264.72226,1.8556278
264.25,264.8246,1.9659133
264.95,267.44955,1.6132826
265.55,265.28693,1.815175
265.15,266.267,2.0422425
266.85,267.17627,1.5898497
266.65,267.8388,1.9630815
264.95,266.85712,2.1232724
262.45,263.5774,1.8419237
267.95,267.17978,1.7363654
268.45,267.10632,1.8995186
266.55,266.9508,1.4374192
267.25,267.32385,1.7318469
260.95,261.97632,1.6848754
265.55,266.18484,1.2077743
265.95,266.27377,1.8050749
266.95,269.33197,2.239171
265.05,266.6598,1.4812877
266.75,267.6231,2.0057564
272.45,271.74203,2.2930183
271.65,271.26825,2.797819
271.45,271.73206,2.0229447
273.25,273.63663,1.8849419
270.85,271.52,1.7177157
270.45,270.04752,1.9735605
270.35,270.6349,2.3467975
269.65,270.43216,2.2584736
269.35,270.52286,2.0942714
269.25,271.11035,1.719146
269.45,269.85754,1.8574904
269.35,270.4074,2.3134985
269.85,270.4333,2.1158712
267.95,268.37283,2.06875
268.15,268.58746,1.7605013
269.95,270.65863,1.8985034
270.15,269.1025,1.970116
268.15,269.22156,2.449681
268.95,269.9249,1.9297873
268.25,268.46646,1.9423649
263.55,267.01953,1.8474884
267.45,268.88837,2.730966
269.05,270.11102,1.9345458
267.05,268.49136,2.5076487
266.35,266.93866,2.015254
265.85,266.562,2.4699898
263.65,265.0447,2.4409795
260.25,264.8936,2.854253
267.65,267.93643,1.3669565
271.15,271.53943,1.7460876
269.75,268.155,2.296846
269.15,269.4031,2.1019907
268.05,268.22665,1.5643349
269.35,268.5176,1.915755
270.05,269.6313,1.4118654
263.55,267.8525,2.2629247
273.05,271.01038,2.092443
268.15,268.54218,1.5588177
268.65,268.0783,1.6729622
260.95,261.10574,1.2653464
261.05,261.7552,1.4975992
273.05,274.24863,2.2537906
272.05,272.89905,1.3269583
273.65,274.7181,2.0368059
274.05,274.04053,2.098298
272.15,272.6591,1.1073554
272.85,272.07092,1.3876623
272.25,272.0244,1.1920142
272.15,271.83554,1.3480922
272.05,272.41626,0.96440387
271.45,271.64365,1.1419715
271.45,271.16364,1.3028113
271.45,271.80032,1.2682581
271.25,270.9666,0.99082005
271.55,271.65176,1.1532401
270.45,270.70972,1.3097798
271.05,270.84735,1.2938378
270.25,270.57855,1.3527371
273.35,273.7616,1.2792774
272.45,273.52274,1.087229
273.45,273.98587,1.5049912
272.55,273.07718,1.2553318
272.35,273.6034,1.2822442
271.95,272.86526,1.1803508
271.55,272.2609,1.077019
271.85,272.65506,1.1428839
271.15,271.9748,1.2216407
271.25,271.9873,1.3195393
269.45,270.7817,1.0085003
270.25,271.55643,1.2798086
263.65,266.63696,1.722441
267.45,267.58112,1.4426666
269.15,269.2925,1.6121324
269.05,269.15762,1.4786835
262.85,265.37424,2.3571184
269.15,269.151,1.5678997
268.85,269.7769,1.5201172
268.35,269.52798,1.2238281
262.95,259.92316,2.6767008
262.85,267.14105,2.0754788
259.75,263.22214,3.891481
258.55,261.25497,2.5695379
264.35,267.63513,1.9187611
262.85,265.80542,2.2037706
264.75,266.75473,2.0029712
268.85,269.4008,1.6693603
268.05,268.59143,1.6646842
260.75,264.01706,2.68913
261.55,263.60822,1.6718291
250.95,258.17,2.7262924
258.95,264.09445,2.2943432
261.25,264.5691,1.7182637
260.15,261.72858,1.9931575
266.75,269.26575,1.8785203
262.95,264.6871,2.0643058
265.05,264.71838,2.476537
263.45,263.76297,2.1561363
266.05,267.7704,2.1088493
265.75,266.5449,2.2252045
261.75,265.27502,2.0244107
258.55,261.51605,2.754058
260.95,261.8541,2.771456
264.05,266.90707,1.5713497
249.75,259.35364,3.2485583
260.95,264.4203,2.5114558
263.55,266.50433,1.9465714
267.35,268.51215,1.5513089
267.05,267.55383,1.6664904
260.15,260.26605,2.377916
262.95,261.23993,2.720433
260.05,261.0521,2.9673524
264.45,265.7311,2.0063217
263.75,266.40927,2.2886894
258.55,260.89166,2.1433892
262.65,265.4778,1.7336689
260.85,264.14474,2.0947888
271.05,270.85406,1.0805612
261.15,266.08524,2.132115
262.95,265.43546,2.7989275
273.55,273.87027,1.6511713
272.75,273.3735,1.8509356
272.35,273.69952,1.3607591
273.75,274.0431,1.2173231
271.75,272.76743,0.96211886
270.55,272.41583,1.2403412
271.85,273.62833,1.1674665
272.45,273.19507,1.1007284
272.05,272.84802,1.0344627
270.75,271.9587,0.97859466
268.95,271.09558,1.0199313
272.05,272.61026,1.2005143
271.15,272.4651,1.0167627
267.35,269.56052,1.4730536
267.25,269.6852,1.1428292
269.95,271.46497,0.977363
269.25,270.72913,1.0443729
271.05,272.01917,1.2182876
270.15,271.6378,1.165763
266.75,269.05737,1.2317228
264.65,266.83203,1.3458123
269.95,271.57486,1.5448248
268.15,270.6752,1.0986779
270.35,271.55435,1.121292
262.05,267.89343,1.9999774
265.85,267.21616,2.0199597
263.65,265.89038,1.9638628
263.05,266.23303,2.3001833
264.85,267.0384,1.6082363
271.35,272.7898,1.3103126
265.25,269.52002,2.4818347
264.35,268.89453,2.5273228
263.95,266.90982,2.0631466
264.55,265.29907,2.5630088
266.95,268.52332,1.7384601
261.45,265.17938,2.7415054
266.35,267.9241,2.3861403
261.55,263.68152,2.2623441
260.35,263.14172,2.6714685
254.65,258.6106,2.7350383
252.45,261.10458,2.9553435
279.75,279.32056,1.1662582
274.45,277.9757,1.7857296
279.95,279.51437,0.8971305
280.05,279.56845,1.2310426
276.45,276.64148,1.8307543
277.15,277.24347,1.3602337
276.25,276.87238,1.6505075
277.85,277.83084,1.6988827
276.25,277.26855,1.1352116
273.55,275.7643,1.5992912
277.75,278.61664,1.1592435
276.35,276.53833,1.4717169
275.05,276.11456,1.4295774
276.35,276.7154,1.7604883
273.85,275.7432,1.5314804
275.05,277.21933,1.455621
273.95,275.38693,1.4141462
280.05,278.66412,1.3615322
275.65,277.29504,1.9778148
279.85,279.1317,1.4019085
274.85,277.33957,2.1542208
275.25,278.18536,1.787011
275.05,276.88782,1.7519754
274.75,275.86343,1.653506
274.55,276.2895,1.8425667
273.85,275.7234,1.6071389
274.25,276.1728,1.737415
273.35,274.26837,1.0109562
273.55,275.3718,1.395481
269.35,270.1542,1.2653841
273.15,273.1146,1.083197
273.95,275.46948,1.3633015
274.35,275.95047,1.4632837
269.45,269.80496,1.3637611
274.55,275.25845,1.313332
273.35,274.39713,1.2180575
273.05,273.77908,1.1975738
268.75,266.10046,2.1687598
270.55,272.26892,1.6542366
270.45,270.6946,2.7063913
267.65,267.55496,1.5037173
271.35,272.67392,1.4160079
270.15,271.51596,1.7112074
270.55,272.52963,1.2978275
273.35,275.32123,1.3994374
273.45,274.06354,1.1780984
268.65,270.31305,1.7681404
270.95,270.86792,1.261662
269.75,268.31165,2.486702
268.55,269.56107,1.5988228
268.85,268.92548,1.5728439
268.55,267.91434,1.5111505
272.65,274.12958,1.5481699
268.65,269.87558,1.9010472
270.15,270.9979,2.1016455
270.05,270.91003,1.177866
272.55,273.38574,1.2086945
271.95,272.61383,1.3764538
269.95,270.9454,1.3547348
265.45,268.70886,1.8501397
268.35,267.91763,1.4554065
271.45,272.75922,1.3398091
269.55,268.49103,2.517574
269.25,269.1293,1.6447146
269.75,270.16855,1.2759014
272.75,273.49088,1.137152
273.45,274.51843,1.4038906
266.55,267.53143,1.8628792
268.65,270.09546,2.177113
269.45,269.75848,2.4073007
269.05,269.583,1.300027
270.05,270.57358,1.299353
265.75,267.51895,1.6974971
267.75,268.7682,1.2794645
268.55,269.37326,1.4093736
277.55,276.8323,1.4141927
268.95,269.97668,1.3075639
270.65,270.84946,1.6756775
279.65,278.8182,2.0557013
278.85,278.7902,1.7723348
276.95,278.12137,1.8888724
279.65,278.54913,1.6502236
274.65,277.13043,1.7185893
273.15,275.59085,1.675154
275.25,277.29422,2.0197437
274.25,276.84488,1.9080094
274.15,276.25076,1.6271893
273.35,275.48273,1.4642653
273.25,274.14368,1.3627807
274.95,276.60947,1.7208441
274.05,276.13574,1.4398931
272.15,273.38907,1.5804808
272.75,273.41153,1.3214324
273.65,274.97263,1.3607665
273.35,274.53128,1.2709959
273.65,275.60175,1.7104324
273.85,275.13132,1.4032596
271.55,273.04272,1.2823267
271.15,271.30316,1.2838681
273.35,274.676,1.4732691
273.25,274.2595,1.2692912
273.65,274.67242,1.4769771
270.15,271.27505,1.380608
272.35,272.59058,1.4000893
271.95,271.2532,1.3091433
272.45,272.2197,1.4567046
269.85,271.06293,1.3129939
276.05,277.40057,1.8831481
272.85,273.03473,1.8743246
273.45,273.35376,1.8369558
270.15,271.112,1.3245608
270.15,271.02173,1.8890928
270.85,271.8058,1.9372957
270.35,271.1469,2.5187085
273.25,271.83316,2.3847497
269.85,271.06094,2.0789075
267.55,270.90488,2.3113885
267.35,266.01962,1.6392425
269.05,266.66565,1.904337
278.25,278.17682,1.3752908
277.55,277.19083,1.6840057
277.95,278.39716,1.0517964
277.25,278.6095,1.3144135
276.55,276.3409,1.7844949
277.35,276.15048,1.4574091
276.25,276.1787,1.6447914
277.15,276.44302,1.8535426
275.15,275.95013,1.5549326
275.15,275.01575,1.834603
276.55,276.52975,1.2967935
275.75,275.5746,1.9358298
274.85,275.2705,1.7013841
275.35,276.13004,1.7912294
274.85,275.16296,1.6898928
274.55,275.49652,1.7832813
274.45,274.62115,1.6946193
278.75,277.95328,1.2403625
278.15,276.91528,1.7587229
278.35,278.30768,1.2418044
278.05,276.49017,1.9193757
278.05,277.49292,1.6178892
276.95,276.37695,1.7366927
275.55,276.03998,1.7788308
276.25,276.14008,1.7954011
275.25,275.5495,1.8451358
276.25,275.6357,1.955616
275.05,274.88208,1.305398
275.45,274.87094,1.5694859
273.65,272.91678,1.3035307
273.95,272.792,1.276612
274.25,273.99228,1.7110054
273.85,273.6521,1.7106568
273.15,272.52,1.3076732
273.55,273.50647,1.5025785
275.35,274.60782,1.438365
274.75,274.14307,1.258224
266.05,267.2389,1.7142982
272.95,274.04312,1.4384743
271.15,272.97174,2.09545
270.55,270.177,1.4197228
274.45,274.83002,1.0103054
272.45,273.1293,1.3644354
273.55,273.5104,1.3308922
273.65,274.4197,1.6303279
273.75,273.42276,1.3701212
271.95,272.64667,1.3678182
268.75,271.0429,1.2162278
270.05,269.90155,1.8608934
272.35,272.52267,1.4919957
269.45,270.7188,1.1392895
269.35,268.6589,1.2501411
274.65,274.76947,1.4346023
272.35,272.42886,1.4007884
272.25,272.21426,1.6526266
272.65,272.43683,1.1800349
273.05,273.49023,1.5443995
272.95,273.24173,1.3062395
271.35,272.2059,1.0866045
271.25,271.72522,1.3155966
272.45,271.72726,1.222773
273.75,272.81308,1.2070625
268.05,268.94565,2.411797
272.45,272.6045,1.3665094
272.85,272.66125,1.3658674
273.35,273.82578,1.2818799
273.45,272.5527,1.4594483
269.95,270.06674,1.388592
272.75,272.82098,1.3314967
272.65,272.56485,1.4293493
272.65,272.94763,1.2909552
273.65,273.31192,1.2020226
268.25,269.80875,1.1735265
271.45,272.18292,1.1472758
272.45,272.73596,1.2307637
275.35,275.5139,1.8714677
272.85,272.28064,1.1115202
273.15,273.5648,1.5232072
279.65,277.54764,1.8908564
279.55,276.96555,1.8299867
278.95,277.18768,1.729176
279.65,278.24567,1.3965135
277.65,276.98322,1.4660114
275.15,275.89178,1.632769
277.45,277.01648,1.7715491
276.75,276.738,1.710881
277.25,276.3737,1.6386964
276.75,275.86554,1.396329
275.65,274.5278,1.2288239
277.75,276.84442,1.743901
276.35,276.61008,1.4654073
274.15,274.01468,1.3791444
274.75,273.75613,1.2028944
276.05,275.42807,1.4375964
274.35,274.5901,1.2325618
274.75,275.70248,1.8325244
274.65,275.44073,1.5188622
273.65,273.52762,1.2709366
274.05,272.31226,1.1436192
275.05,274.90787,1.8059624
274.65,274.78928,1.4200276
274.75,275.06757,1.7735176
273.05,272.7039,1.556992
273.75,272.91885,1.2468855
272.45,271.50027,1.2138162
272.65,271.907,1.5566187
274.55,272.93213,1.1033549
277.75,276.95157,1.531907
273.75,273.82788,1.9680483
274.35,274.4741,1.6893294
273.25,273.0872,1.2619423
272.25,272.77258,1.4322085
273.55,273.91693,1.1492054
272.45,271.7882,1.5328931
274.15,274.61038,1.254032
271.85,272.8645,1.5080081
270.85,272.1923,1.7581
265.65,264.85773,1.73488
260.25,264.95517,2.1365583
279.55,278.2146,1.1901718
279.35,278.45612,1.5290195
279.65,278.49536,0.9568434
277.75,278.0503,1.1869646
278.75,278.09515,1.5424033
277.85,277.2048,1.2752603
278.65,277.72977,1.4792029
278.65,277.1567,1.6668777
278.45,277.06058,1.558457
277.75,276.98068,1.6290085
278.35,276.90768,1.4347726
278.05,277.356,1.5072573
277.95,276.7898,1.3721462
278.25,276.98105,1.6074886
277.25,276.37653,1.2795756
277.75,275.78607,1.5713732
277.45,275.96704,1.4328084
279.35,278.6276,1.2114742
280.35,278.41245,1.1858642
279.15,278.9016,0.9587951
279.65,278.9423,1.3727548
279.75,279.13144,1.4261125
278.95,278.23642,1.4992119
278.75,277.70474,1.4573431
278.65,278.12714,1.6034324
277.95,277.23398,1.5668216
277.95,277.20325,1.6042053
277.45,275.3048,1.1215751
277.55,276.35715,1.4207605
272.45,270.7772,1.0961951
273.15,272.94513,1.59303
276.05,274.4848,1.3497701
276.35,274.03287,1.4552381
272.95,271.11823,1.2898142
276.15,274.45825,1.4903525
276.45,275.19543,1.4994048
275.95,274.0256,1.3174963
268.55,265.9467,1.618983
273.55,272.7853,1.3066485
272.85,272.28983,2.4967985
267.45,268.63733,1.9603434
274.95,272.9081,1.2062597
273.45,271.90002,1.2164099
274.15,273.00958,1.2021823
276.25,275.14874,1.3643838
274.35,274.31464,1.4317172
273.55,271.55298,1.5040779
270.45,269.09695,1.3247048
269.65,266.2095,2.8646863
272.55,271.15744,1.4186848
269.35,268.6749,1.179959
266.55,266.45425,1.8786854
275.65,274.85983,1.3071071
271.85,270.5958,1.5533195
273.95,271.7356,2.0124598
272.85,271.2102,1.2767624
274.95,274.1763,1.5035206
274.55,272.9432,1.1499462
271.65,271.00125,1.1039624
270.95,270.15683,1.2969339
271.55,269.68222,1.3441955
273.25,271.48822,1.0695238
265.95,265.07977,3.0576475
272.95,270.7851,1.765256
272.65,271.15274,1.2059708
274.95,273.68515,1.2605419
274.25,273.0908,1.5259669
268.05,268.29202,2.0033517
272.75,270.26004,2.0237284
272.15,269.60904,2.2564623
271.95,270.75394,1.2452767
274.15,272.2791,1.227244
268.95,268.06006,1.4519483
271.05,269.8392,1.2883542
272.65,270.89136,1.5213413
277.65,276.49808,1.5755386
273.45,270.83804,1.1863635
273.95,271.82394,1.6148806
279.35,279.94263,1.340078
279.15,279.38565,1.1710006
279.55,278.80432,1.3703785
279.45,278.71814,1.2947005
279.65,278.14578,1.2638768
279.45,277.76035,1.420601
280.15,278.66293,1.33745
279.75,278.14124,1.240236
279.35,278.2223,1.3005377
278.85,277.53003,1.5435617
278.05,275.58185,1.429252
279.55,278.1705,1.4992406
278.65,278.10477,1.3047177
277.05,274.67444,1.6239778
276.15,274.1409,1.3590995
277.85,276.46268,1.4702702
277.65,276.0631,1.3752218
278.25,277.65613,1.516679
277.45,276.29333,1.5512075
275.65,273.6411,1.0871727
273.35,271.35538,1.1272359
277.75,276.66483,1.4135636
276.85,275.10114,1.1981595
277.45,276.09827,1.3616885
274.05,272.99942,1.4313275
273.95,272.67758,1.1895605
272.85,271.01273,1.102669
272.55,272.1705,1.5042897
272.65,271.5331,1.1034031
278.65,278.3622,1.2836163
278.05,275.55286,1.9666159
277.75,275.8832,1.8781577
273.25,271.9316,1.1963173
273.85,271.51697,1.7716162
273.55,272.01974,1.5410863
271.85,270.77536,2.2413297
276.05,274.54187,1.8256003
271.15,269.32306,2.3244889
269.15,267.99454,2.4744527
261.95,262.36227,2.2012978
259.85,261.91785,3.1293838
280.15,280.21732,0.8977721
278.65,278.71106,1.3254509
280.15,280.62793,0.6141159
278.45,280.57404,1.0590048
278.85,277.8765,1.2701013
278.25,278.4584,1.0827792
278.85,277.80853,1.2466078
278.35,278.48462,1.2784003
278.05,277.40326,1.0389454
278.45,276.63828,1.3493186
277.45,278.33884,1.224498
278.55,277.67264,1.1347938
277.95,277.15054,1.0416243
277.95,277.72195,1.38359
278.05,277.18716,1.0643926
277.35,277.19678,1.1083193
278.05,277.1172,1.0035064
279.25,279.23987,0.9869384
279.55,278.4069,1.30654
279.75,280.11157,0.76947886
279.05,278.20023,1.3101941
279.65,278.7318,1.2560556
278.55,277.52777,1.3563192
278.65,277.49976,1.2545248
278.75,277.3243,1.3110248
278.05,277.29108,1.3576225
278.25,277.19843,1.4658629
277.15,276.63232,0.79422563
277.85,276.86282,1.1154407
273.75,273.31824,0.8239837
274.65,274.85474,1.081527
275.75,276.46857,0.89803755
275.85,276.2358,0.8769285
273.15,273.1685,0.8558313
275.55,276.0456,0.99359894
276.15,276.8045,0.9477105
275.85,275.9515,0.715239
267.55,267.7151,1.0497149
272.45,273.9998,1.4422939
273.55,274.47287,1.5647218
270.55,271.25555,0.837834
273.35,274.2916,1.0953686
271.85,273.12195,1.1804049
273.45,274.13013,1.1147076
276.75,276.94205,0.8389457
275.45,275.89713,0.93785536
271.75,272.70197,1.4612055
269.75,271.1328,0.80595124
271.95,271.0215,1.4503067
271.55,271.47018,1.7812705
270.65,270.32217,0.98643714
269.75,270.40338,1.0733743
274.65,276.08337,1.2308686
273.35,273.91412,1.2737262
273.65,273.923,1.2833815
271.95,272.79404,1.0173738
274.55,275.52322,0.9135098
273.85,274.05734,0.78105384
270.85,272.53592,0.772471
269.45,270.47827,1.872687
270.95,271.99713,1.0686041
274.05,273.71835,0.7540094
271.65,270.4306,1.9909799
272.55,273.1499,1.2462052
272.95,273.41425,0.8167719
274.85,275.34167,0.7316568
274.55,275.06097,0.9306747
269.45,270.7299,1.3812522
272.65,273.30096,1.3451
272.85,273.15555,1.3618374
272.45,273.39322,0.8887641
273.55,274.27795,0.93177325
268.45,268.95895,1.4267075
270.85,272.17566,0.8834859
271.75,272.53073,1.4074364
277.45,277.57782,1.0114555
272.95,272.59528,0.7636911
273.25,273.75745,1.5103806
279.35,279.8515,1.444826
278.85,279.218,1.3676801
278.75,278.48325,1.3521906
279.25,279.16245,1.109652
278.65,277.52756,1.1467366
278.05,277.06787,1.4052076
279.05,278.00433,1.3334079
279.45,277.96536,1.307524
279.05,277.73428,1.1642251
278.35,276.85434,1.1400663
277.55,275.922,0.9873891
279.15,277.7888,1.4235888
278.45,277.48712,1.0318027
276.05,275.61093,1.2049823
276.05,275.17365,0.8832504
277.85,276.64105,0.87990326
277.35,275.9658,1.0347209
278.45,277.3086,1.39125
278.15,276.77127,1.0788808
275.05,274.87762,0.77492255
273.65,273.31805,0.6662499
277.85,277.09677,1.2809737
276.95,276.50327,0.87677747
277.55,276.63156,1.1400734
274.65,274.19058,0.912901
275.15,274.25034,0.6749648
273.25,272.79675,0.56666684
273.05,273.4717,0.83456564
274.65,273.34668,0.75677013
278.85,277.4462,1.2468593
